Dataset,Mixture Label,CID_1,CID_2,CID_3,CID_4,CID_5,CID_6,CID_7,CID_8,CID_9,CID_10,CID_11,CID_12,CID_13,CID_14,CID_15,CID_16,CID_17,CID_18,CID_19,CID_20,CID_21,CID_22,CID_23,CID_24,CID_25,CID_26,CID_27,CID_28,CID_29,CID_30,CID_31,CID_32,CID_33,CID_34,CID_35,CID_36,CID_37,CID_38,CID_39,CID_40,CID_41,CID_42,CID_43,CID_44
Snitz 1,5366,307,323.0,798.0,1140.0,2758.0,3314.0,5634.0,6054.0,6184.0,6654.0,6982.0,6989.0,7059.0,7119.0,7363.0,7410.0,7600.0,7632.0,7710.0,7714.0,7749.0,7770.0,7888.0,7921.0,7991.0,8030.0,8103.0,8118.0,8130.0,8148.0,8635.0,10430.0,14286.0,16666.0,17100.0,18827.0,19310.0,22201.0,31252.0,61016.0,62336.0,62433.0,91497.0,5281515.0
Snitz 1,5367,307,323.0,798.0,1140.0,2758.0,3314.0,5634.0,6054.0,6184.0,6654.0,6982.0,6989.0,7059.0,7119.0,7363.0,7410.0,7600.0,7632.0,7710.0,7714.0,7749.0,7770.0,7888.0,7921.0,7991.0,8030.0,8103.0,8118.0,8130.0,8148.0,8635.0,10430.0,14286.0,16666.0,18827.0,19310.0,22201.0,31252.0,31276.0,61016.0,62336.0,62433.0,91497.0,5281515.0
Snitz 1,5368,307,323.0,798.0,1140.0,2758.0,3314.0,5634.0,6054.0,6184.0,6654.0,6982.0,6989.0,7059.0,7119.0,7363.0,7410.0,7600.0,7632.0,7710.0,7714.0,7749.0,7770.0,7888.0,7921.0,7991.0,8030.0,8103.0,8118.0,8130.0,8148.0,8635.0,10430.0,14286.0,16666.0,18827.0,19310.0,22201.0,31252.0,61016.0,61138.0,62336.0,62433.0,91497.0,5281515.0
Snitz 1,5369,307,323.0,798.0,1140.0,2758.0,3314.0,5634.0,6054.0,6184.0,6654.0,6982.0,6989.0,7059.0,7119.0,7363.0,7410.0,7600.0,7632.0,7710.0,7714.0,7749.0,7770.0,7888.0,7921.0,7991.0,8030.0,8103.0,8118.0,8130.0,8148.0,8635.0,10430.0,14286.0,16666.0,18827.0,19310.0,22201.0,31252.0,61016.0,61199.0,62336.0,62433.0,91497.0,5281515.0
Snitz 1,5370,307,323.0,798.0,1140.0,2758.0,3314.0,5634.0,6054.0,6184.0,6654.0,6982.0,6989.0,7059.0,7119.0,7363.0,7410.0,7600.0,7632.0,7710.0,7714.0,7749.0,7770.0,7888.0,7921.0,7991.0,8030.0,8103.0,8118.0,8130.0,8148.0,8635.0,10430.0,14286.0,16666.0,18827.0,19310.0,22201.0,31252.0,61016.0,62336.0,62433.0,91497.0,93009.0,5281515.0
Snitz 1,5371,307,323.0,798.0,1140.0,2758.0,3314.0,5634.0,6054.0,6184.0,6654.0,6982.0,6989.0,7059.0,7119.0,7363.0,7410.0,7600.0,7632.0,7710.0,7714.0,7749.0,7770.0,7888.0,7921.0,7991.0,8030.0,8103.0,8118.0,8130.0,8148.0,8635.0,10430.0,14286.0,16666.0,18827.0,19310.0,22201.0,31252.0,61016.0,62336.0,62433.0,91497.0,443158.0,5281515.0
Snitz 1,5372,307,323.0,798.0,1140.0,2758.0,3314.0,5634.0,6054.0,6184.0,6654.0,6982.0,6989.0,7059.0,7119.0,7363.0,7410.0,7600.0,7632.0,7710.0,7714.0,7749.0,7770.0,7888.0,7921.0,7991.0,8030.0,8103.0,8118.0,8130.0,8148.0,8635.0,10430.0,14286.0,16666.0,18827.0,19310.0,22201.0,31252.0,61016.0,62336.0,62433.0,91497.0,5281515.0,5283349.0
Snitz 1,5373,307,323.0,798.0,1140.0,2758.0,3314.0,5634.0,6054.0,6184.0,6654.0,6982.0,6989.0,7059.0,7119.0,7363.0,7410.0,7600.0,7632.0,7710.0,7714.0,7749.0,7770.0,7888.0,7921.0,7991.0,8030.0,8103.0,8118.0,8130.0,8148.0,8635.0,10430.0,14286.0,16666.0,18827.0,19310.0,22201.0,31252.0,61016.0,62336.0,62433.0,91497.0,5281515.0,6259976.0
Snitz 1,5374,240,307.0,326.0,460.0,957.0,999.0,1183.0,2879.0,4133.0,6501.0,6544.0,7519.0,7583.0,7685.0,7731.0,8129.0,8892.0,8918.0,10821.0,10890.0,11002.0,11552.0,12178.0,17100.0,31276.0,61138.0,61199.0,93009.0,443158.0,5283349.0,6259976.0,,,,,,,,,,,,,
Snitz 1,5375,240,323.0,326.0,460.0,957.0,999.0,1183.0,2879.0,4133.0,6501.0,6544.0,7519.0,7583.0,7685.0,7731.0,8129.0,8892.0,8918.0,10821.0,10890.0,11002.0,11552.0,12178.0,17100.0,31276.0,61138.0,61199.0,93009.0,443158.0,5283349.0,6259976.0,,,,,,,,,,,,,
Snitz 1,5376,240,326.0,460.0,798.0,957.0,999.0,1183.0,2879.0,4133.0,6501.0,6544.0,7519.0,7583.0,7685.0,7731.0,8129.0,8892.0,8918.0,10821.0,10890.0,11002.0,11552.0,12178.0,17100.0,31276.0,61138.0,61199.0,93009.0,443158.0,5283349.0,6259976.0,,,,,,,,,,,,,
Snitz 1,5377,240,326.0,460.0,957.0,999.0,1140.0,1183.0,2879.0,4133.0,6501.0,6544.0,7519.0,7583.0,7685.0,7731.0,8129.0,8892.0,8918.0,10821.0,10890.0,11002.0,11552.0,12178.0,17100.0,31276.0,61138.0,61199.0,93009.0,443158.0,5283349.0,6259976.0,,,,,,,,,,,,,
Snitz 1,5378,240,326.0,460.0,957.0,999.0,1183.0,2758.0,2879.0,4133.0,6501.0,6544.0,7519.0,7583.0,7685.0,7731.0,8129.0,8892.0,8918.0,10821.0,10890.0,11002.0,11552.0,12178.0,17100.0,31276.0,61138.0,61199.0,93009.0,443158.0,5283349.0,6259976.0,,,,,,,,,,,,,
Snitz 1,5379,240,326.0,460.0,957.0,999.0,1183.0,2879.0,3314.0,4133.0,6501.0,6544.0,7519.0,7583.0,7685.0,7731.0,8129.0,8892.0,8918.0,10821.0,10890.0,11002.0,11552.0,12178.0,17100.0,31276.0,61138.0,61199.0,93009.0,443158.0,5283349.0,6259976.0,,,,,,,,,,,,,
Snitz 1,5380,240,326.0,460.0,957.0,999.0,1183.0,2879.0,4133.0,5634.0,6501.0,6544.0,7519.0,7583.0,7685.0,7731.0,8129.0,8892.0,8918.0,10821.0,10890.0,11002.0,11552.0,12178.0,17100.0,31276.0,61138.0,61199.0,93009.0,443158.0,5283349.0,6259976.0,,,,,,,,,,,,,
Snitz 1,5381,240,326.0,460.0,957.0,999.0,1183.0,2879.0,4133.0,6054.0,6501.0,6544.0,7519.0,7583.0,7685.0,7731.0,8129.0,8892.0,8918.0,10821.0,10890.0,11002.0,11552.0,12178.0,17100.0,31276.0,61138.0,61199.0,93009.0,443158.0,5283349.0,6259976.0,,,,,,,,,,,,,
Snitz 1,5382,240,326.0,460.0,957.0,999.0,1183.0,2879.0,4133.0,6184.0,6501.0,6544.0,7519.0,7583.0,7685.0,7731.0,8129.0,8892.0,8918.0,10821.0,10890.0,11002.0,11552.0,12178.0,17100.0,31276.0,61138.0,61199.0,93009.0,443158.0,5283349.0,6259976.0,,,,,,,,,,,,,
Snitz 1,5383,240,326.0,460.0,957.0,999.0,1183.0,2879.0,4133.0,6501.0,6544.0,6654.0,7519.0,7583.0,7685.0,7731.0,8129.0,8892.0,8918.0,10821.0,10890.0,11002.0,11552.0,12178.0,17100.0,31276.0,61138.0,61199.0,93009.0,443158.0,5283349.0,6259976.0,,,,,,,,,,,,,
Snitz 1,5384,240,326.0,460.0,957.0,999.0,1183.0,2879.0,4133.0,6501.0,6544.0,6982.0,7519.0,7583.0,7685.0,7731.0,8129.0,8892.0,8918.0,10821.0,10890.0,11002.0,11552.0,12178.0,17100.0,31276.0,61138.0,61199.0,93009.0,443158.0,5283349.0,6259976.0,,,,,,,,,,,,,
Snitz 1,5385,240,326.0,460.0,957.0,999.0,1183.0,2879.0,4133.0,6501.0,6544.0,6989.0,7519.0,7583.0,7685.0,7731.0,8129.0,8892.0,8918.0,10821.0,10890.0,11002.0,11552.0,12178.0,17100.0,31276.0,61138.0,61199.0,93009.0,443158.0,5283349.0,6259976.0,,,,,,,,,,,,,
Snitz 1,5386,240,326.0,460.0,957.0,999.0,1183.0,2879.0,4133.0,6501.0,6544.0,7059.0,7519.0,7583.0,7685.0,7731.0,8129.0,8892.0,8918.0,10821.0,10890.0,11002.0,11552.0,12178.0,17100.0,31276.0,61138.0,61199.0,93009.0,443158.0,5283349.0,6259976.0,,,,,,,,,,,,,
Snitz 1,5387,240,326.0,460.0,957.0,999.0,1183.0,2879.0,4133.0,6501.0,6544.0,7119.0,7519.0,7583.0,7685.0,7731.0,8129.0,8892.0,8918.0,10821.0,10890.0,11002.0,11552.0,12178.0,17100.0,31276.0,61138.0,61199.0,93009.0,443158.0,5283349.0,6259976.0,,,,,,,,,,,,,
Snitz 1,5388,240,326.0,460.0,957.0,999.0,1183.0,2879.0,4133.0,6501.0,6544.0,7363.0,7519.0,7583.0,7685.0,7731.0,8129.0,8892.0,8918.0,10821.0,10890.0,11002.0,11552.0,12178.0,17100.0,31276.0,61138.0,61199.0,93009.0,443158.0,5283349.0,6259976.0,,,,,,,,,,,,,
Snitz 1,5389,240,326.0,460.0,957.0,999.0,1183.0,2879.0,4133.0,6501.0,6544.0,7410.0,7519.0,7583.0,7685.0,7731.0,8129.0,8892.0,8918.0,10821.0,10890.0,11002.0,11552.0,12178.0,17100.0,31276.0,61138.0,61199.0,93009.0,443158.0,5283349.0,6259976.0,,,,,,,,,,,,,
Snitz 1,5390,240,326.0,460.0,957.0,999.0,1183.0,2879.0,4133.0,6501.0,6544.0,7519.0,7583.0,7600.0,7685.0,7731.0,8129.0,8892.0,8918.0,10821.0,10890.0,11002.0,11552.0,12178.0,17100.0,31276.0,61138.0,61199.0,93009.0,443158.0,5283349.0,6259976.0,,,,,,,,,,,,,
Snitz 1,5391,240,326.0,460.0,957.0,999.0,1183.0,2879.0,4133.0,6501.0,6544.0,7519.0,7583.0,7632.0,7685.0,7731.0,8129.0,8892.0,8918.0,10821.0,10890.0,11002.0,11552.0,12178.0,17100.0,31276.0,61138.0,61199.0,93009.0,443158.0,5283349.0,6259976.0,,,,,,,,,,,,,
Snitz 1,5392,240,326.0,460.0,957.0,999.0,1183.0,2879.0,4133.0,6501.0,6544.0,7519.0,7583.0,7685.0,7710.0,7731.0,8129.0,8892.0,8918.0,10821.0,10890.0,11002.0,11552.0,12178.0,17100.0,31276.0,61138.0,61199.0,93009.0,443158.0,5283349.0,6259976.0,,,,,,,,,,,,,
Snitz 1,5393,240,326.0,460.0,957.0,999.0,1183.0,2879.0,4133.0,6501.0,6544.0,7519.0,7583.0,7685.0,7714.0,7731.0,8129.0,8892.0,8918.0,10821.0,10890.0,11002.0,11552.0,12178.0,17100.0,31276.0,61138.0,61199.0,93009.0,443158.0,5283349.0,6259976.0,,,,,,,,,,,,,
Snitz 1,5394,240,326.0,460.0,957.0,999.0,1183.0,2879.0,4133.0,6501.0,6544.0,7519.0,7583.0,7685.0,7731.0,7749.0,8129.0,8892.0,8918.0,10821.0,10890.0,11002.0,11552.0,12178.0,17100.0,31276.0,61138.0,61199.0,93009.0,443158.0,5283349.0,6259976.0,,,,,,,,,,,,,
Snitz 1,5395,240,326.0,460.0,957.0,999.0,1183.0,2879.0,4133.0,6501.0,6544.0,7519.0,7583.0,7685.0,7731.0,7770.0,8129.0,8892.0,8918.0,10821.0,10890.0,11002.0,11552.0,12178.0,17100.0,31276.0,61138.0,61199.0,93009.0,443158.0,5283349.0,6259976.0,,,,,,,,,,,,,
Snitz 1,5396,240,326.0,460.0,957.0,999.0,1183.0,2879.0,4133.0,6501.0,6544.0,7519.0,7583.0,7685.0,7731.0,7888.0,8129.0,8892.0,8918.0,10821.0,10890.0,11002.0,11552.0,12178.0,17100.0,31276.0,61138.0,61199.0,93009.0,443158.0,5283349.0,6259976.0,,,,,,,,,,,,,
Snitz 1,5397,240,326.0,460.0,957.0,999.0,1183.0,2879.0,4133.0,6501.0,6544.0,7519.0,7583.0,7685.0,7731.0,7921.0,8129.0,8892.0,8918.0,10821.0,10890.0,11002.0,11552.0,12178.0,17100.0,31276.0,61138.0,61199.0,93009.0,443158.0,5283349.0,6259976.0,,,,,,,,,,,,,
Snitz 1,5398,240,326.0,460.0,957.0,999.0,1183.0,2879.0,4133.0,6501.0,6544.0,7519.0,7583.0,7685.0,7731.0,7991.0,8129.0,8892.0,8918.0,10821.0,10890.0,11002.0,11552.0,12178.0,17100.0,31276.0,61138.0,61199.0,93009.0,443158.0,5283349.0,6259976.0,,,,,,,,,,,,,
Snitz 1,5399,240,326.0,460.0,957.0,999.0,1183.0,2879.0,4133.0,6501.0,6544.0,7519.0,7583.0,7685.0,7731.0,8030.0,8129.0,8892.0,8918.0,10821.0,10890.0,11002.0,11552.0,12178.0,17100.0,31276.0,61138.0,61199.0,93009.0,443158.0,5283349.0,6259976.0,,,,,,,,,,,,,
Snitz 1,5400,240,326.0,460.0,957.0,999.0,1183.0,2879.0,4133.0,6501.0,6544.0,7519.0,7583.0,7685.0,7731.0,8103.0,8129.0,8892.0,8918.0,10821.0,10890.0,11002.0,11552.0,12178.0,17100.0,31276.0,61138.0,61199.0,93009.0,443158.0,5283349.0,6259976.0,,,,,,,,,,,,,
Snitz 1,5401,240,326.0,460.0,957.0,999.0,1183.0,2879.0,4133.0,6501.0,6544.0,7519.0,7583.0,7685.0,7731.0,8118.0,8129.0,8892.0,8918.0,10821.0,10890.0,11002.0,11552.0,12178.0,17100.0,31276.0,61138.0,61199.0,93009.0,443158.0,5283349.0,6259976.0,,,,,,,,,,,,,
Snitz 1,5402,240,326.0,460.0,957.0,999.0,1183.0,2879.0,4133.0,6501.0,6544.0,7519.0,7583.0,7685.0,7731.0,8129.0,8130.0,8892.0,8918.0,10821.0,10890.0,11002.0,11552.0,12178.0,17100.0,31276.0,61138.0,61199.0,93009.0,443158.0,5283349.0,6259976.0,,,,,,,,,,,,,
Snitz 1,5403,240,326.0,460.0,957.0,999.0,1183.0,2879.0,4133.0,6501.0,6544.0,7519.0,7583.0,7685.0,7731.0,8129.0,8148.0,8892.0,8918.0,10821.0,10890.0,11002.0,11552.0,12178.0,17100.0,31276.0,61138.0,61199.0,93009.0,443158.0,5283349.0,6259976.0,,,,,,,,,,,,,
Snitz 1,5404,240,326.0,460.0,957.0,999.0,1183.0,2879.0,4133.0,6501.0,6544.0,7519.0,7583.0,7685.0,7731.0,8129.0,8635.0,8892.0,8918.0,10821.0,10890.0,11002.0,11552.0,12178.0,17100.0,31276.0,61138.0,61199.0,93009.0,443158.0,5283349.0,6259976.0,,,,,,,,,,,,,
Snitz 1,5405,240,326.0,460.0,957.0,999.0,1183.0,2879.0,4133.0,6501.0,6544.0,7519.0,7583.0,7685.0,7731.0,8129.0,8892.0,8918.0,10430.0,10821.0,10890.0,11002.0,11552.0,12178.0,17100.0,31276.0,61138.0,61199.0,93009.0,443158.0,5283349.0,6259976.0,,,,,,,,,,,,,
Snitz 1,5406,240,326.0,460.0,957.0,999.0,1183.0,2879.0,4133.0,6501.0,6544.0,7519.0,7583.0,7685.0,7731.0,8129.0,8892.0,8918.0,10821.0,10890.0,11002.0,11552.0,12178.0,14286.0,17100.0,31276.0,61138.0,61199.0,93009.0,443158.0,5283349.0,6259976.0,,,,,,,,,,,,,
Snitz 1,5407,240,326.0,460.0,957.0,999.0,1183.0,2879.0,4133.0,6501.0,6544.0,7519.0,7583.0,7685.0,7731.0,8129.0,8892.0,8918.0,10821.0,10890.0,11002.0,11552.0,12178.0,16666.0,17100.0,31276.0,61138.0,61199.0,93009.0,443158.0,5283349.0,6259976.0,,,,,,,,,,,,,
Snitz 1,5408,240,326.0,460.0,957.0,999.0,1183.0,2879.0,4133.0,6501.0,6544.0,7519.0,7583.0,7685.0,7731.0,8129.0,8892.0,8918.0,10821.0,10890.0,11002.0,11552.0,12178.0,17100.0,18827.0,31276.0,61138.0,61199.0,93009.0,443158.0,5283349.0,6259976.0,,,,,,,,,,,,,
Snitz 1,5409,240,326.0,460.0,957.0,999.0,1183.0,2879.0,4133.0,6501.0,6544.0,7519.0,7583.0,7685.0,7731.0,8129.0,8892.0,8918.0,10821.0,10890.0,11002.0,11552.0,12178.0,17100.0,19310.0,31276.0,61138.0,61199.0,93009.0,443158.0,5283349.0,6259976.0,,,,,,,,,,,,,
Snitz 1,5410,240,326.0,460.0,957.0,999.0,1183.0,2879.0,4133.0,6501.0,6544.0,7519.0,7583.0,7685.0,7731.0,8129.0,8892.0,8918.0,10821.0,10890.0,11002.0,11552.0,12178.0,17100.0,22201.0,31276.0,61138.0,61199.0,93009.0,443158.0,5283349.0,6259976.0,,,,,,,,,,,,,
Snitz 1,5411,240,326.0,460.0,957.0,999.0,1183.0,2879.0,4133.0,6501.0,6544.0,7519.0,7583.0,7685.0,7731.0,8129.0,8892.0,8918.0,10821.0,10890.0,11002.0,11552.0,12178.0,17100.0,31252.0,31276.0,61138.0,61199.0,93009.0,443158.0,5283349.0,6259976.0,,,,,,,,,,,,,
Snitz 1,5412,240,326.0,460.0,957.0,999.0,1183.0,2879.0,4133.0,6501.0,6544.0,7519.0,7583.0,7685.0,7731.0,8129.0,8892.0,8918.0,10821.0,10890.0,11002.0,11552.0,12178.0,17100.0,31276.0,61016.0,61138.0,61199.0,93009.0,443158.0,5283349.0,6259976.0,,,,,,,,,,,,,
Snitz 1,5413,240,326.0,460.0,957.0,999.0,1183.0,2879.0,4133.0,6501.0,6544.0,7519.0,7583.0,7685.0,7731.0,8129.0,8892.0,8918.0,10821.0,10890.0,11002.0,11552.0,12178.0,17100.0,31276.0,61138.0,61199.0,62336.0,93009.0,443158.0,5283349.0,6259976.0,,,,,,,,,,,,,
Snitz 1,5414,240,326.0,460.0,957.0,999.0,1183.0,2879.0,4133.0,6501.0,6544.0,7519.0,7583.0,7685.0,7731.0,8129.0,8892.0,8918.0,10821.0,10890.0,11002.0,11552.0,12178.0,17100.0,31276.0,61138.0,61199.0,62433.0,93009.0,443158.0,5283349.0,6259976.0,,,,,,,,,,,,,
Snitz 1,5415,240,326.0,460.0,957.0,999.0,1183.0,2879.0,4133.0,6501.0,6544.0,7519.0,7583.0,7685.0,7731.0,8129.0,8892.0,8918.0,10821.0,10890.0,11002.0,11552.0,12178.0,17100.0,31276.0,61138.0,61199.0,91497.0,93009.0,443158.0,5283349.0,6259976.0,,,,,,,,,,,,,
Snitz 1,5416,240,326.0,460.0,957.0,999.0,1183.0,2879.0,4133.0,6501.0,6544.0,7519.0,7583.0,7685.0,7731.0,8129.0,8892.0,8918.0,10821.0,10890.0,11002.0,11552.0,12178.0,17100.0,31276.0,61138.0,61199.0,93009.0,443158.0,5281515.0,5283349.0,6259976.0,,,,,,,,,,,,,
Snitz 1,5417,240,307.0,323.0,798.0,1140.0,2758.0,3314.0,5634.0,6054.0,6184.0,6654.0,6982.0,6989.0,7059.0,7119.0,7363.0,7410.0,7600.0,7632.0,7710.0,7714.0,7749.0,7770.0,7888.0,7921.0,7991.0,8030.0,8103.0,8118.0,8130.0,8148.0,8635.0,10430.0,14286.0,16666.0,18827.0,19310.0,22201.0,31252.0,61016.0,62336.0,62433.0,91497.0,5281515.0
Snitz 1,5418,264,307.0,323.0,798.0,1140.0,2758.0,3314.0,5634.0,6054.0,6184.0,6654.0,6982.0,6989.0,7059.0,7119.0,7363.0,7410.0,7600.0,7632.0,7710.0,7714.0,7749.0,7770.0,7888.0,7921.0,7991.0,8030.0,8103.0,8118.0,8130.0,8148.0,8635.0,10430.0,14286.0,16666.0,18827.0,19310.0,22201.0,31252.0,61016.0,62336.0,62433.0,91497.0,5281515.0
Snitz 1,5419,307,323.0,326.0,798.0,1140.0,2758.0,3314.0,5634.0,6054.0,6184.0,6654.0,6982.0,6989.0,7059.0,7119.0,7363.0,7410.0,7600.0,7632.0,7710.0,7714.0,7749.0,7770.0,7888.0,7921.0,7991.0,8030.0,8103.0,8118.0,8130.0,8148.0,8635.0,10430.0,14286.0,16666.0,18827.0,19310.0,22201.0,31252.0,61016.0,62336.0,62433.0,91497.0,5281515.0
Snitz 1,5420,307,323.0,460.0,798.0,1140.0,2758.0,3314.0,5634.0,6054.0,6184.0,6654.0,6982.0,6989.0,7059.0,7119.0,7363.0,7410.0,7600.0,7632.0,7710.0,7714.0,7749.0,7770.0,7888.0,7921.0,7991.0,8030.0,8103.0,8118.0,8130.0,8148.0,8635.0,10430.0,14286.0,16666.0,18827.0,19310.0,22201.0,31252.0,61016.0,62336.0,62433.0,91497.0,5281515.0
Snitz 1,5421,307,323.0,798.0,957.0,1140.0,2758.0,3314.0,5634.0,6054.0,6184.0,6654.0,6982.0,6989.0,7059.0,7119.0,7363.0,7410.0,7600.0,7632.0,7710.0,7714.0,7749.0,7770.0,7888.0,7921.0,7991.0,8030.0,8103.0,8118.0,8130.0,8148.0,8635.0,10430.0,14286.0,16666.0,18827.0,19310.0,22201.0,31252.0,61016.0,62336.0,62433.0,91497.0,5281515.0
Snitz 1,5422,307,323.0,798.0,999.0,1140.0,2758.0,3314.0,5634.0,6054.0,6184.0,6654.0,6982.0,6989.0,7059.0,7119.0,7363.0,7410.0,7600.0,7632.0,7710.0,7714.0,7749.0,7770.0,7888.0,7921.0,7991.0,8030.0,8103.0,8118.0,8130.0,8148.0,8635.0,10430.0,14286.0,16666.0,18827.0,19310.0,22201.0,31252.0,61016.0,62336.0,62433.0,91497.0,5281515.0
Snitz 1,5423,307,323.0,798.0,1140.0,1183.0,2758.0,3314.0,5634.0,6054.0,6184.0,6654.0,6982.0,6989.0,7059.0,7119.0,7363.0,7410.0,7600.0,7632.0,7710.0,7714.0,7749.0,7770.0,7888.0,7921.0,7991.0,8030.0,8103.0,8118.0,8130.0,8148.0,8635.0,10430.0,14286.0,16666.0,18827.0,19310.0,22201.0,31252.0,61016.0,62336.0,62433.0,91497.0,5281515.0
Snitz 1,5424,307,323.0,798.0,1140.0,2758.0,2879.0,3314.0,5634.0,6054.0,6184.0,6654.0,6982.0,6989.0,7059.0,7119.0,7363.0,7410.0,7600.0,7632.0,7710.0,7714.0,7749.0,7770.0,7888.0,7921.0,7991.0,8030.0,8103.0,8118.0,8130.0,8148.0,8635.0,10430.0,14286.0,16666.0,18827.0,19310.0,22201.0,31252.0,61016.0,62336.0,62433.0,91497.0,5281515.0
Snitz 1,5425,307,323.0,798.0,1140.0,2758.0,3314.0,4133.0,5634.0,6054.0,6184.0,6654.0,6982.0,6989.0,7059.0,7119.0,7363.0,7410.0,7600.0,7632.0,7710.0,7714.0,7749.0,7770.0,7888.0,7921.0,7991.0,8030.0,8103.0,8118.0,8130.0,8148.0,8635.0,10430.0,14286.0,16666.0,18827.0,19310.0,22201.0,31252.0,61016.0,62336.0,62433.0,91497.0,5281515.0
Snitz 1,5426,307,323.0,798.0,1140.0,2758.0,3314.0,5634.0,6054.0,6184.0,6501.0,6654.0,6982.0,6989.0,7059.0,7119.0,7363.0,7410.0,7600.0,7632.0,7710.0,7714.0,7749.0,7770.0,7888.0,7921.0,7991.0,8030.0,8103.0,8118.0,8130.0,8148.0,8635.0,10430.0,14286.0,16666.0,18827.0,19310.0,22201.0,31252.0,61016.0,62336.0,62433.0,91497.0,5281515.0
Snitz 1,5427,307,323.0,798.0,1140.0,2758.0,3314.0,5634.0,6054.0,6184.0,6544.0,6654.0,6982.0,6989.0,7059.0,7119.0,7363.0,7410.0,7600.0,7632.0,7710.0,7714.0,7749.0,7770.0,7888.0,7921.0,7991.0,8030.0,8103.0,8118.0,8130.0,8148.0,8635.0,10430.0,14286.0,16666.0,18827.0,19310.0,22201.0,31252.0,61016.0,62336.0,62433.0,91497.0,5281515.0
Snitz 1,5428,307,323.0,798.0,1140.0,2758.0,3314.0,5634.0,6054.0,6184.0,6654.0,6736.0,6982.0,6989.0,7059.0,7119.0,7363.0,7410.0,7600.0,7632.0,7710.0,7714.0,7749.0,7770.0,7888.0,7921.0,7991.0,8030.0,8103.0,8118.0,8130.0,8148.0,8635.0,10430.0,14286.0,16666.0,18827.0,19310.0,22201.0,31252.0,61016.0,62336.0,62433.0,91497.0,5281515.0
Snitz 1,5429,307,323.0,798.0,1140.0,2758.0,3314.0,5634.0,6054.0,6184.0,6654.0,6982.0,6989.0,7059.0,7119.0,7363.0,7410.0,7519.0,7600.0,7632.0,7710.0,7714.0,7749.0,7770.0,7888.0,7921.0,7991.0,8030.0,8103.0,8118.0,8130.0,8148.0,8635.0,10430.0,14286.0,16666.0,18827.0,19310.0,22201.0,31252.0,61016.0,62336.0,62433.0,91497.0,5281515.0
Snitz 1,5430,307,323.0,798.0,1140.0,2758.0,3314.0,5634.0,6054.0,6184.0,6654.0,6982.0,6989.0,7059.0,7119.0,7363.0,7410.0,7583.0,7600.0,7632.0,7710.0,7714.0,7749.0,7770.0,7888.0,7921.0,7991.0,8030.0,8103.0,8118.0,8130.0,8148.0,8635.0,10430.0,14286.0,16666.0,18827.0,19310.0,22201.0,31252.0,61016.0,62336.0,62433.0,91497.0,5281515.0
Snitz 1,5431,307,323.0,798.0,1140.0,2758.0,3314.0,5634.0,6054.0,6184.0,6654.0,6982.0,6989.0,7059.0,7119.0,7363.0,7410.0,7600.0,7632.0,7685.0,7710.0,7714.0,7749.0,7770.0,7888.0,7921.0,7991.0,8030.0,8103.0,8118.0,8130.0,8148.0,8635.0,10430.0,14286.0,16666.0,18827.0,19310.0,22201.0,31252.0,61016.0,62336.0,62433.0,91497.0,5281515.0
Snitz 1,5432,307,323.0,798.0,1140.0,2758.0,3314.0,5634.0,6054.0,6184.0,6654.0,6982.0,6989.0,7059.0,7119.0,7363.0,7410.0,7600.0,7632.0,7710.0,7714.0,7731.0,7749.0,7770.0,7888.0,7921.0,7991.0,8030.0,8103.0,8118.0,8130.0,8148.0,8635.0,10430.0,14286.0,16666.0,18827.0,19310.0,22201.0,31252.0,61016.0,62336.0,62433.0,91497.0,5281515.0
Snitz 1,5433,307,323.0,798.0,1140.0,2758.0,3314.0,5634.0,6054.0,6184.0,6654.0,6982.0,6989.0,7059.0,7119.0,7363.0,7410.0,7600.0,7632.0,7710.0,7714.0,7749.0,7762.0,7770.0,7888.0,7921.0,7991.0,8030.0,8103.0,8118.0,8130.0,8148.0,8635.0,10430.0,14286.0,16666.0,18827.0,19310.0,22201.0,31252.0,61016.0,62336.0,62433.0,91497.0,5281515.0
Snitz 1,5434,307,323.0,798.0,1140.0,2758.0,3314.0,5634.0,6054.0,6184.0,6654.0,6982.0,6989.0,7059.0,7119.0,7363.0,7410.0,7600.0,7632.0,7710.0,7714.0,7749.0,7770.0,7888.0,7921.0,7966.0,7991.0,8030.0,8103.0,8118.0,8130.0,8148.0,8635.0,10430.0,14286.0,16666.0,18827.0,19310.0,22201.0,31252.0,61016.0,62336.0,62433.0,91497.0,5281515.0
Snitz 1,5435,307,323.0,798.0,1140.0,2758.0,3314.0,5634.0,6054.0,6184.0,6654.0,6982.0,6989.0,7059.0,7119.0,7363.0,7410.0,7600.0,7632.0,7710.0,7714.0,7749.0,7770.0,7888.0,7921.0,7991.0,8030.0,8103.0,8118.0,8129.0,8130.0,8148.0,8635.0,10430.0,14286.0,16666.0,18827.0,19310.0,22201.0,31252.0,61016.0,62336.0,62433.0,91497.0,5281515.0
Snitz 1,5436,307,323.0,798.0,1140.0,2758.0,3314.0,5634.0,6054.0,6184.0,6654.0,6982.0,6989.0,7059.0,7119.0,7363.0,7410.0,7600.0,7632.0,7710.0,7714.0,7749.0,7770.0,7888.0,7921.0,7991.0,8030.0,8103.0,8118.0,8130.0,8148.0,8635.0,8797.0,10430.0,14286.0,16666.0,18827.0,19310.0,22201.0,31252.0,61016.0,62336.0,62433.0,91497.0,5281515.0
